id,title,link,content,gold_label
10,بابا صدیقی کے قتل پر کیا کیا دینے کا وعدہ ہوا؟ گرفتار شوٹر کے دوران تفتیش انکشافات,https://urdu.geo.tv/latest/386101-,  بھارتی ریاست مہاراشٹرا کے سابق وزیر مرحوم بابا صدیقی کو قتل کرنے  کیلئے ہائر کیے گئے گرفتار شوٹر نے  انکشاف کیا ہے کہ ان کے پاس سیاستدان  کو قتل کرنے کے لیے پلان بی بھی موجود تھا۔  اکتوبر کو بھارتی سیاسی شخصیت اور سلمان خان کے قریبی بابا صدیقی کو ممبئی میں   مسلح افراد نے  قتل کردیا  تھاجس کی ذمہ داری لارنس گینگ نے قبول کی تھی اور سوشل میڈیاپوسٹ میں گینگ ممبر نے لکھا تھا کہ سلمان خان کی مدد کرنے والوں کو نہیں چھوڑیں گے۔ بعد ازاں پولیس نے بابا صدیقی  کے قتل کے الزام میں درجنوں افراد کو گرفتار  کیا۔ بھارتی میڈیا کے مطابق حال ہی میں پونے  کے رہائشی  گورو ولاس اپونے کو  ہائی پروفائل بابا صدیق قتل کیس  میں  ویں ملزم کے طور پر  گرفتار کیا گیا جس نے دوران تفتیش انکشاف کیا کہ بیک اپ پلان کے طور پر  شوٹرز کو ہائر کیا گیاتھا۔ گرفتار شوٹر  نے پولیس کو بتایا کہ ماسٹر مائنڈ شبھم لونکر نے  انہیں ہتھیار دیکر جھارکھنڈ بھیجا تھاجہاں انہوں نے کئی فائرنگ کرنے کی مشقیں کیں جھارکھنڈ کے لیے روانہ ہونے سے پہلے اپونے نے اپنے گھر والوں کو بتایا کہ وہ دوستوں کے ساتھ مدھیہ پردیش جارہا ہے۔ گرفتار ملزم نے پولیس کو مزید بتایا کہ  ماسٹر مائنڈ  لونکر نے انہیں بابا صدیقی کو شوٹ کرنے کی صورت میں  لاکھ روپے دبئی کے ٹکٹ ایک فلیٹ اور ایک گاڑی دینے کا وعدہ کیا تھا۔ خیال رہے کہ بالی وڈ اسٹار سلمان خان کی سکیورٹی پر ان کے مداحوں میں تشویش پائی جاتی ہے اور بابا صدیقی کے قتل کے بعد یہ تشویش مزید بڑھ گئی ہے بابا صدیقی کے قتل کے بعد لارنس بشنوئی گروپ نے دھمکی دی تھی کہ جو بھی سلمان خان کی مدد کرے گا وہ ان کے نشانے پر ہوگا۔,world
11,برطانیہ: لڑکیوں سے زیادتی کرنے والے 20 ملزمان کو  مجموعی طور پر 219 سال کی سزا,https://urdu.geo.tv/latest/386057-,  لندن برطانیہ میں لڑکیوں سے زیادتی میں ملوث  افرادکو مجموعی طورپر  سال قید کی سزا سنادی گئی۔ غیر ملکی میڈیا کے مطابق برطانوی شہر ہیلی فیکس میں  سے  سال کی عمرکی  لڑکیوں سے زیادتی ثابت ہونے کے بعد ان واقعات میں ملوث   افرادکو مجموعی طورپر  سال قید کی سزا سنائی گئی ہے۔ رپورٹ کے مطابق زیادتی کے واقعات  میں ملوث ملزمان کو  سے  کےدرمیان زیادتی کے مختلف کیسز میں سزاسنائی گئی۔ حکام کا بتانا ہے کہ زیادتی کے واقعات کی تحقیقات کا آغاز  میں ہوا تھا جب  سے  سال کی  لڑکیوں سے  سے  کے درمیان ہونے والے واقعات کی تحقیقات کی گئیں۔ رپورٹ کے مطابق دوسری تحقیقات کا آغاز بھی  میں ہی ہوا جب ایک لڑکی کے ساتھ  سے  کے درمیان زیادتی کے واقعات ہوئے اس وقت اس کی عمر محض  سال تھی جب کہ ایک اور لڑکی سے زیادتی کے واقعے کی تحقیقات کا آغاز  میں ہوا۔ غیر ملکی میڈیا کا بتانا ہے کہ زیادتی کے واقعات کے وقت ملزمان کی جانب سے لڑکیوں کو دھمکیاں دیکر بلیک میل بھی کیا گیا۔,world
12,ٹرمپ کا انتخابی مہم کی خاتون مینیجر کو  وائٹ ہاؤس چیف لگانے کا فیصلہ,https://urdu.geo.tv/latest/386062-,  واشنگٹن صدارتی انتخاب جیتنے کے بعد ڈونلڈ ٹرمپ نے وائٹ ہاؤس میں پہلی بڑی تقرری کا فیصلہ کرلیا۔ غیر ملکی میڈیا کے مطابق ڈونلڈ ٹرمپ نے اپنی انتخابی مہم کی مینیجر اور ان کی جیت  میں اہم کردار ادا کرنے والی سوزن وائلز کو وائٹ ہاؤس میں چیف آف اسٹاف مقرر کرنے کا فیصلہ کیا ہے۔ ڈونلڈ ٹرمپ پر خواتین کے ساتھ جنسی تعلقات کا الزام لگا رپورٹ کے مطابق  سالہ سوزن وائلز  پہلی خاتون ہوں گی جنہیں وائٹ ہاؤس میں چیف آف اسٹاف بننے کا اعزاز حاصل ہوگا۔ وائٹ ہاؤس چیف آف اسٹاف کی اہمیت وائٹ ہاؤس کے چیف آف اسٹاف کی پوسٹ انتہائی اہمیت کی حامل ہوتی ہے کیونکہ یہ عہدہ صدر کی انتظامیہ میں اہم کردار ادا کرتا ہے۔ چیف آف اسٹاف وائٹ ہاؤس کی  انتظامیہ کو منظم انداز میں کام کروانے کا ذمہ دار ہوتا ہے اور ان کی نگرانی کرتا ہے۔ چیف آف اسٹاف امریکی صدر  کی مصروفیات کا شیڈول بھی طے کرتا ہے اور دیگر حکومتی اور انتظامی اداروں سے رابطہ کروانے والے کا کردار بھی ادا کرتا ہے۔,world
13,حزب اللہ کے اسرائیل پر 120 راکٹ حملے، ایک اسرائیل فوجی مارا گیا,https://urdu.geo.tv/latest/386051-,  لبنان کی  مزاحمتی تنظیم حزب اللہ نے اسرائیل پر  راکٹس داغ دیے  جس دوران ایک  اسرائیلی فوجی کی ہلاکت کی تصدیق ہوئی ہے۔ غیر ملکی خبر رساں ادارے کے مطابق اسرائیلی فورسز  نے  لبنان پر وحشیانہ حملے کیے جس کے نتیجے میں  افراد شہید اور  زخمی ہوگئے جب کہ اسرائیلی حملے میں اقوام متحدہ امن مشن فورس اور لبنانی فوج کے اہلکار بھی زخمی ہوئے۔ میڈیا رپورٹس کے مطابق حزب اللہ نے  بھی اسرائیل پر  بھرپور جوابی حملے کیے اور راکٹس  داغ دیے اس دوران  مزید ایک اسرائیلی فوجی کی ہلاکت کی تصدیق ہوئی ہے۔ دوسری جانب  اسرائیلی فورسز نے غزہ کے شاطی پناہ گزین کیمپ پر حملہ کردیا  جس کے نتیجے میں  غزہ میں اسرائیلی مظالم کے باعث  مزید  افراد شہید ہوگئے  حماس  نے دنیا بھر سے فلسطینیوں کی نسل کشی کے خلاف  روزہ احتجاج کی اپیل کی ہے۔ علاوہ ازیں برطرف سابق اسرائیلی وزیر دفاع گیلنٹ نے کہا کہ اسرائیل کی فوج کو غزہ میں رکھنے کا اب کوئی جواز نہیں ہے غزہ سے فوج نہ نکالی تو اسرائیل کو بھاری قیمت چکانا ہوگی۔ حزب اللہ نے حیفہ کے قریب بحری اڈے کو بھی ڈرون اور میزائلوں سے نشانہ بنایا چند روز قبل اسرائیلی وزیراعظم بن یامین نیتن یاہو نے دوران جنگ اسرائیلی وزیر دفاع یواف گیلانٹ کو برطرف کردیا تھا,world
14,ٹرمپ کی کامیابی کے بعد برطانوی شہزادے ہیری کی خفیہ فائل منظرعام پر آنے کا خدشہ,https://urdu.geo.tv/latest/386039-,  امریکی صدارتی انتخاب میں ڈونلڈ ٹرمپ کی کامیابی کے نتیجے میں برطانیہ کے شہزادہ ہیری کی خفیہ امیگریشن فائل منظر عام پر آسکتی ہے۔ بائیڈن انتظامیہ نے اب تک اِس فائل کو ریلیز ہونے سے روکے رکھا ہے۔  کے الیکشن کے دوران میگھن مارکل کی جانب سے ٹرمپ کو عورت دشمن قرار دیے جانے اور جواب میں ٹرمپ کی جانب سے میگھن کیلئے گھٹیا کا لفظ استعمال کرنے کے بعد ڈونلڈ ٹرمپ اور شہزادہ ہیری کے درمیان جھگڑا شروع ہوا۔ اسی سال فروری میں ٹرمپ نے کہا کہ اگر وہ دوبارہ صدر بنے تو شہزادہ ہیری کو سپورٹ نہیں کریں گے کیونکہ اُس نے ملکہ الزبتھ کو دھوکہ دیا ہے۔ ٹرمپ نے یہ بھی کہا کہ اگر پرنس ہیری نے اپنی امیگریشن ایپلی کیشن میں جھوٹ بولا تو مناسب کارروائی کی جائے گی۔ شہزادہ ہیری کی امریکی امیگریشن کی درخواست پر اُس وقت سوال اُٹھنے شروع ہوئے جب اُنہوں نے  میں اپنی یادداشت  میں اعتراف کیا کہ وہ تفریحاً منشیات استعمال کرتے رہے ہیں۔ یہ بات امریکی امیگریشن کی ایپلی کیشن میں ظاہر کرنا لازمی ہے دائیں بازو کے تھنک ٹینک ہیریٹج فاؤنڈیشن کا دعویٰ ہے کہ منشیات کا تفریحاً استعمال بھی امریکی شہریت کیلئے نااہلی کا باعث ہوتا ہے۔ امریکا میں محکمہ داخلی سلامتی امیگریشن کے معاملات دیکھتا ہے اُس نے شہزادہ ہیری کی فائلز ریلیز کرنے سے انکار کیا تو ہیریٹج فاؤنڈیشن نے محکمے کے خلاف مقدمہ دائر کر دیا۔ جو ابھی اپیل میں ہے۔ برطانوی میڈیا کا کہنا ہے کہ امیگریشن کے معاملے میں شہزادہ ہیری کو بائیڈن انتظامیہ کی مکمل حمایت حاصل ہے لیکن ہو سکتا ہے نو منتخب صدر ٹرمپ ایسا نہ کریں اور یہ بھی ہوسکتا ہے کہ محکمہ داخلی سلامتی کا نیا وزیر شہزادہ ہیری کی امیگریشن ایپلی کیشن کے دوبارہ جائزے کا حکم دے دے۔ ڈونلڈ ٹرمپ کے امیگریشن سے متعلق سخت مؤقف کی روشنی میں ہیریٹج فاؤنڈیشن کا کہنا ہے کہ شہزادہ ہیری کے ریکارڈز منظرعام پر لانا یہ واضح پیغام دے گا کہ قانون ہر ایک کیلئے برابر ہے۔,world
15,ٹرمپ کا پیوٹن سے گفتگو کی خواہش کا اظہار، روسی صدر نےجیت پر مبارکباد کا پیغام دیدیا,https://urdu.geo.tv/latest/386038-,  نو منتخب امریکی صدر ڈونلڈ ٹرمپ نے روسی صدرپیوٹن سے گفتگو کی خواہش کا اظہار کردیا۔ ٹرمپ کا کہنا تھا کہ صدارتی الیکشن جیتنے کے بعد  سے زائد عالمی رہنماؤں سے بات ہوئی لیکن ابھی تک روسی صدر سے بات نہیں ہوئی ان سے بات کرنے کا ارادہ ہے۔ بعد ازاں روسی صدر  ولادیمیر پیوٹن نے نومنتخب امریکی صدر ڈونلڈ  ٹرمپ کو صدارتی الیکشن جیتنے پر مبارکباد پیش کردی۔ روسی صدر  نے کہا کہ روس امریکا کے ساتھ تعلقات بحالی کیلئے تیار ہے بال امریکا کے کورٹ میں ہے ٹرمپ کی جانب سے روس سے تعلقات کی بحالی کی خواہش پر توجہ دینی چاہیے۔ امریکا روس کیلئے دشمن ریاست ہے جو یوکرین کی جنگ میں براہ راست اور بالواسطہ طور پر ملوث ہے کریملن کا بیان صدر پیوٹن کا کہنا تھا کہ انہیں امید ہے امریکا سمجھ لے گا کہ روس پر پابندیاں لگانے کی ضرورت نہیں اور ہماری سرحدوں پر تنازعات کیلئے اکسانے کا بھی فائدہ نہیں ہوگا۔ گزشتہ روز کریملن سے جاری ایک بیان میں روسی صدر ولادیمیر پیوٹن کی جانب سے امریکا کے نو منتخب صدر ڈونلڈ ٹرمپ کو مبارکباد کا پیغام بھجوائے جانے سے متعلق کہا گیا تھا کہ  ٹرمپ کو جیت پر مبارکباد دینے کے صدر پیوٹن کے کسی بھی منصوبے سے لاعلم ہیں۔ بیان میں کریملن کا کہنا تھا کہ امریکا روس کیلئے دشمن ریاست ہے جو یوکرین کی جنگ میں براہ راست اور بالواسطہ طور پر ملوث ہے۔,world
16,بائیڈن نے وائٹ ہاؤس چھوڑنے سے پہلے مزید قانون سازی کرنے کا اشارہ دیدیا,https://urdu.geo.tv/latest/386035-,  صدارتی انتخابات میں ڈیموکریٹس کی شکست کے بعد امریکی صدر جوبائیڈن نے وائٹ ہاؤس میں مختصر خطاب میں کہا کہ جمہوریت میں عوامی رائے کو تسلیم کیا جاتا ہے  جنوری کو اقتدار کی منتقلی پرامن طریقے سے کریں گے۔ کملا ہیرس کی شکست تسلیم کرتے ہوئے صدر بائیڈن کا کہنا تھا کہ کملا ہیرس نے بہترین مہم چلائی امریکا کا انتخابی نظام شفاف ترین ہے۔ انہوں نے کہا کہ  جمہوریت میں ہمیشہ عوام کی رائےچلتی ہے ڈونلڈ ٹرمپ کو فون پر مبارکباد دی ہے  اور  یقین دلایا ہے کہ انتظامیہ ان کی ٹیم کےساتھ کام کرےگی۔ اپنے مختصر خطاب میں  جو بائیڈن نے مزید کہا کہ ہم نے تاریخی صدارت کی مضبوط معیشت چھوڑ کر جارہے ہیں ہماری قانون سازی سے امریکی عوام کو اگلے دس سال میں فائدہ ملنا شروع ہوگا۔ صدر بائیڈن نے وائٹ ہاؤس چھوڑنے سے پہلے مزید قانون سازی کرنے کا اشارہ دیتے ہوئے کہا کہ اُن کے پاس  دن ابھی باقی ہیں اور ہر دن اہمیت رکھتا ہے۔,world
17,’آرٹیکل 370 کی دیوار قبرستان میں گاڑھ دی‘ مودی کا مقبوضہ کشمیراسمبلی کی قرارداد پر ردعمل,https://urdu.geo.tv/latest/386034-,  بھارت کے وزیراعظم نریندر مودی نے مقبوضہ کشمیر کی اسمبلی سے آرٹیکل  کے خاتمے کیخلاف منظور قرارداد پر ردعمل دیتے ہوئے کہا ہے کہ آرٹیکل  کی دیوار قبرستان میں گاڑھ دی ہے دنیا کی کوئی طاقت  دوبارہ نہیں لاسکتی۔ اگست  میں بھارتی سرکار نے یکطرفہ اقدام سے مقبوضہ کشمیر کی حیثیت بدل دی تھی مقبوضہ کشمیر کی نئی اسمبلی کے پہلے ہی اجلاس میں اراکین نے مطالبہ کیا تھا کہ علاقے کا خصوصی درجہ بحال کیا جائے۔ بی جے پی ارکان کو چھوڑ کر ارکان اسمبلی کی اکثریت نے قرارداد کی حمایت کی۔ نیشنل کانفرنس اور کانگریس اتحاد نے قرارداد منظور کرکے نئی دہلی سے مطالبہ کیا تھا کہ مقبوضہ کشمیر کی حیثیت بحال کی جائے۔ دوران اجلاس بی جے پی کے اراکین اسمبلی نے پی ڈی پی کی جانب سے پیش قراداد کی کاپیاں چھیننے کی کوشش بھی کی تھی جس پر سارجنٹ آف آرمز نے ہنگامہ آرائی کرنے والے بی جے پی اراکین کو باہر نکال دیا۔ بھارت کی سپریم کورٹ کے سبکدوش ہونے والے چیف جسٹس نے بھی آرٹیکل  منسوخ ہونے کی توثیق کی تھی مگر ریاستی انتخابات کرانے کا بھی حکم دیا تھا۔,world
18,اسرائیل کا جدید جنگی طیاروں کے حصول کیلئے امریکی کمپنی سے معاہدہ,https://urdu.geo.tv/latest/386015-,  اسرائیل نے جدید امریکی جنگی طیاروں کے لیے امریکی کمپنی سے  ارب ڈالر کا معاہدہ کرلیا۔ معاہدے کے تحت اسرائیل امریکی کمپنی بوئنگ سے  جدید ایف  جنگی طیارے حاصل کرے گا۔ یہ معاہدہ رواں سال اسرائیل کے لیے منظور کی جانے والی امریکی امداد کا حصہ ہے۔ معاہدہ اسرائیل کو جدید ایف  طیاروں کی فراہمی  میں شروع ہوگی اور ہر سال  سے  طیارے فراہم کیے جائیں گے۔ اسرائیلی وزارت دفاع کے مطابق نئے طیارے زیادہ طویل پرواز کرسکیں گے اور زیادہ گولہ بارود لے جاسکیں گے۔ خیال رہے کہ امریکا  اکتوبر  کو غزہ میں اسرائیلی جارحیت کے آغاز سے اب تک اسرائیل کو  ارب ڈالر کے ہتھیار فراہم کرنے کے معاہدے کرچکا ہے۔ اسرائیل کے دفاع اورحوثیوں کے حملے سے اتحادیوں کی حفاظت یقینی بنانے کیلئے اقدامات کیے ہیں پینٹاگون بل بورڈز پر ڈونلڈ ٹرمپ  کو مبارک دیتے ہوئے لکھا ہے کہ اسرائیل کو عظیم بناؤ ساتھ ہی ڈونلڈ ٹرمپ کی تصویر بھی موجود ہے۔,world
19,ٹرمپ چاہتے ہیں اسرائیل فیصلہ کن کامیابی کیساتھ جلد جنگوں کا اختتام کرے: ریپبلکن ترجمان,https://urdu.geo.tv/latest/386016-,  ریپبلکن پارٹی کی ایک ترجمان کا کہنا ہےکہ  نومنتخب امریکی صدر ڈونلڈ ٹرمپ چاہتے ہیں کہ اسرائیل فیصلہ کن کامیابی کے ساتھ جلد از جلد اپنی جنگوں کا اختتام کرے۔ اسرائیلی اخبار کے مطابق اسرائیلی ٹی وی چینل کو دیے گئے انٹرویو میں ریپبلکن پارٹی کی ترجمان ایلزبتھ پپکو نے ٹرمپ کی جانے سے الیکشن میں فتح کے بعد اپنی پہلی تقریر میں جنگوں کے خاتمے سے متعلق بیان پر کہا کہ  ڈونلڈ ٹرمپ چاہتے ہیں کہ اسرائیل جلد از جلد اور  فیصلہ کن کامیابی کے ساتھ غزہ اور لبنان میں  اپنی جنگیں اختتام کو پہنچائے۔ ایلزبتھ پپکو کا کہنا تھا کہ ٹرمپ چاہتے ہیں کہ یہ جنگ جیت کر ختم ہو۔  فیصد یہی طریقہ ہے جس کے بارے میں وہ ہمیشہ  جنگوں کے خاتمے کے بارے میں بات کرتے ہیں۔ ریپبلکن پارٹی کی ترجمان کا یہ بھی کہنا تھا کہ   اکتوبر  کو حماس کی جانب سے اسرائیل پر  حملے کے وقت اگر ٹرمپ صدر ہوتے تو وہ حملہ نہیں ہوتا۔ ایلزبتھ پپکو نے مزید کہا کہ اسرائیل کی جانب سے  اکتوبر کو دیا جانے والا جواب بھی مختلف ہوتا ڈونلڈ ٹرمپ ہمیشہ کہتے ہیں کہ بے گناہ لوگوں کی ہلاکت کم سے کم ہو ان کا یہی مؤقف ہے چاہے غزہ جنگ کی بات ہو یا یوکرین کی۔ خیال رہے کہ صدارتی انتخابات میں کامیابی پر ڈونلڈ ٹرمپ نے اپنی تقریر میں نئی جنگیں شروع کرنے کے بجائے جاری جنگیں ختم کرنے کا اعلان کیا تھا۔ صدارتی الیکشن میں کامیابی کے بعد فلوریڈا میں وکٹری اسپیچ کرتے ہوئے ڈونلڈ ٹرمپ نے کہا کہ آج ہم نے تاریخ رقم کی ہے امریکا نئی بلندیوں پر پہنچے گا  اور  ملک کے تمام معاملات اب ٹھیک کریں گے۔ ٹرمپ نے کہا کہ میں کوئی نئی جنگ شروع نہیں کروں گا بلکہ جنگوں کو ختم کروں گا۔ الیکشن سے قبل یوکرین کے صدر  زیلنسکی سے ٹیلیفون پر بات کرتے ہوئے ڈونلڈ ٹرمپ نے انہیں یقین دہانی کروائی  تھی کہ اگر وہ امریکا کے صدر منتخب ہوئے تو روس کی جانب سے یوکرین کے خلاف شروع کی گئی جنگ کو ختم کر دیں گے۔,world
